beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
16842_59969,"Deep Purple Rauchbier","Marshall Wharf Brewing Company / Three Tides Restaurant","/beer/profile/16842/59969/","Rauchbier",85,"very good",32,-,"no score",9,3.77,17.51,0,2,0,"Maine,United States",6.20,"Rotating"
6045_45316,"Rauchbier","Iron Hill Brewery & Restaurant","/beer/profile/6045/45316/","Rauchbier",88,"very good",26,-,"no score",19,4,10,5,0,0,"United States",3.80,"Rotating"
1853_25492,"Rauchbier","Sly Fox Brewing Company","/beer/profile/1853/25492/","Rauchbier",87,"very good",26,-,"no score",15,3.97,11.84,0,0,0,"Pennsylvania,United States",5.20,"Year-round"
10397_30457,"Rauchbier","Sly Fox Brewing Company","/beer/profile/10397/30457/","Rauchbier",89,"very good",25,-,"no score",17,4.06,8.62,5,0,0,"Pennsylvania,United States",5.20,"Rotating"
33521_110195,"The Lubitsch Touch","Right Proper Brewing Company","/beer/profile/33521/110195/","Rauchbier",87,"very good",23,-,"no score",3,3.93,7.89,0,1,0,"District of Columbia,United States",4.70,"Rotating"
9784_53948,"Smokey The Beer","Zero Gravity Craft Brewery / American Flatbread","/beer/profile/9784/53948/","Rauchbier",87,"very good",23,-,"no score",7,3.96,10.35,1,2,0,"Vermont,United States",5.20,"Fall"
23018_88183,"Smoke Monster","Black Husky Brewing","/beer/profile/23018/88183/","Rauchbier",91,"outstanding",22,-,"no score",4,4.23,9.93,2,2,0,"Wisconsin,United States",9.90,"Fall"
287_57616,"Smoked Lager","Bell's Brewery, Inc.","/beer/profile/287/57616/","Rauchbier",81,"good",21,-,"no score",9,3.52,16.19,2,1,0,"Michigan,United States",5.90,"Spring"
5928_33055,"Weiherer Rauch","Brauerei Gasthof Kundmüller","/beer/profile/5928/33055/","Rauchbier",81,"good",21,-,"no score",17,3.52,10.51,4,0,0,"Germany",5.30,"Year-round"
19916_80750,"Wildfire Rauchbier","Penobscot Bay Brewery","/beer/profile/19916/80750/","Rauchbier",81,"good",20,-,"no score",13,3.54,14.12,0,0,0,"Maine,United States",5.40,"Year-round"
1336_44411,"Rauchbock","Appalachian Brewing Company","/beer/profile/1336/44411/","Rauchbier",83,"good",20,-,"no score",11,3.63,11.57,1,0,0,"Pennsylvania,United States",7.00,"Rotating"
2085_9243,"Dragonmead Bishop Bob's Holy Smoke","Dragonmead Microbrewery","/beer/profile/2085/9243/","Rauchbier",83,"good",18,-,"no score",10,3.69,13.55,0,1,0,"Michigan,United States",5.60,"Rotating"
4778_39819,"3 Ravens Dark","3 Ravens Brewing","/beer/profile/4778/39819/","Rauchbier",76,"okay",17,-,"no score",12,3.13,15.97,0,1,0,"Australia",5.20,"Rotating"
35337_129169,"Bacon Bomb","Brenner Brewing Co.","/beer/profile/35337/129169/","Rauchbier",84,"good",17,-,"no score",1,3.7,17.84,2,1,0,"Wisconsin,United States",5.30,"Rotating"
1317_13784,"Rauchbier","Triumph Brewing Company","/beer/profile/1317/13784/","Rauchbier",86,"very good",16,-,"no score",8,3.9,14.36,0,0,0,"New Jersey,United States",5.50,"Year-round"
19654_60986,"Smoke Lager","TAPS Brewery","/beer/profile/19654/60986/","Rauchbier",76,"okay",15,-,"no score",13,3.08,25,0,1,0,"Turkey",4.50,"Rotating"
913_14569,"Spezial Rauchbier Bockbier","Brauerei Spezial","/beer/profile/913/14569/","Rauchbier",86,"very good",15,-,"no score",11,3.91,9.21,5,1,0,"Germany",4.60,"Fall"
24678_114202,"La Lapin Que Fume","Brewery Vivant","/beer/profile/24678/114202/","Rauchbier",80,"good",14,-,"no score",3,3.4,20,0,0,0,"Michigan,United States",5.10,"Rotating"
24825_85816,"Smokin' Beech","Circle Brewing Company","/beer/profile/24825/85816/","Rauchbier",80,"good",14,85,"very good",1,3.43,11.95,0,0,0,"Texas,United States",5.00,"Fall"
4098_35402,"7 Stern Bamberger Rauchbier","Siebensternbräu","/beer/profile/4098/35402/","Rauchbier",88,"very good",14,-,"no score",5,4.1,8.78,1,0,0,"Austria",5.20,"Year-round"
