beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
1853_6092,"O'Reilly's Irish Stout","Sly Fox Brewing Company","/beer/profile/1853/6092/","Irish Dry Stout",84,"good",148,-,"no score",68,3.7,14.05,1,13,0,"Pennsylvania,United States",3.60,"Year-round"
1819_19423,"Broad Axe Stout","Granite City Food & Brewery","/beer/profile/1819/19423/","Irish Dry Stout",76,"okay",140,-,"no score",50,3.29,16.11,0,10,0,"United States",5.20,"Year-round"
17981_71071,"Hillsborough River Dry Irish Stout (Patio Tools)","Cigar City Brewing","/beer/profile/17981/71071/","Irish Dry Stout",90,"outstanding",133,-,"no score",41,4.04,8.91,17,1,0,"Florida,United States",5.50,"Rotating"
1336_7431,"Susquehanna Stout","Appalachian Brewing Company","/beer/profile/1336/7431/","Irish Dry Stout",86,"very good",122,-,"no score",56,3.82,9.95,6,5,0,"Pennsylvania,United States",5.00,"Year-round"
144_3052,"Irish Style Stout","Sprecher Brewing Company","/beer/profile/144/3052/","Irish Dry Stout",84,"good",121,-,"no score",71,3.71,9.97,6,3,0,"Wisconsin,United States",5.73,"Spring"
2243_5682,"Plain Porter","The Porterhouse Brewing Company","/beer/profile/2243/5682/","Irish Dry Stout",85,"very good",114,-,"no score",40,3.78,11.11,2,11,0,"Ireland",5.00,"Year-round"
646_48252,"O'Hara's Leann Folláin","Carlow Brewing Company","/beer/profile/646/48252/","Irish Dry Stout",89,"very good",114,-,"no score",31,4.01,9.98,15,18,0,"Ireland",6.00,"Year-round"
28994_92678,"The Pugilist","Societe Brewing Co.","/beer/profile/28994/92678/","Irish Dry Stout",85,"very good",87,-,"no score",9,3.77,9.81,0,7,0,"California,United States",4.80,"Rotating"
13605_29759,"La Sang-d'encre","Le Trou Du Diable","/beer/profile/13605/29759/","Irish Dry Stout",84,"good",87,-,"no score",26,3.74,9.89,1,14,1,"Quebec,Canada",5.50,"Year-round"
10991_48344,"Friend Of An Irishman Stout","Christian Moerlein Brewing Company","/beer/profile/10991/48344/","Irish Dry Stout",78,"okay",84,-,"no score",58,3.36,15.18,2,2,0,"Ohio,United States",4.70,"Spring"
1457_66641,"Arbor Brewing Michael Faricy's Stout","Arbor Brewing Company","/beer/profile/1457/66641/","Irish Dry Stout",81,"good",76,79,"okay",21,3.55,12.11,1,4,1,"Michigan,United States",4.50,"Rotating"
10397_29733,"O'Reilly's Irish Stout","Sly Fox Brewing Company","/beer/profile/10397/29733/","Irish Dry Stout",84,"good",74,-,"no score",33,3.7,14.59,1,1,0,"Pennsylvania,United States",3.60,"Rotating"
10001_35859,"Hockley Stout","Hockley Valley Brewing Co.","/beer/profile/10001/35859/","Irish Dry Stout",81,"good",71,-,"no score",59,3.55,10.7,1,2,0,"Ontario,Canada",4.20,"Spring"
9020_17094,"Onward Stout","Yazoo Brewing Company","/beer/profile/9020/17094/","Irish Dry Stout",84,"good",69,-,"no score",26,3.7,11.89,9,0,0,"Tennessee,United States",3.80,"Year-round"
112_8671,"Black Hart","North Coast Brewing Co.","/beer/profile/112/8671/","Irish Dry Stout",81,"good",69,-,"no score",61,3.56,10.67,10,0,0,"California,United States",ABV ,"Winter"
11421_36383,"Sin City Stout","Sin City Brewing Co.","/beer/profile/11421/36383/","Irish Dry Stout",78,"okay",66,-,"no score",16,3.39,15.34,0,5,0,"Nevada,United States",6.00,"Year-round"
23635_79764,"1847 Rye Stout","Lavery Brewing Company","/beer/profile/23635/79764/","Irish Dry Stout",86,"very good",64,-,"no score",13,3.84,9.38,2,11,1,"Pennsylvania,United States",6.80,"Winter"
26_34733,"Barrel-Aged Black Sun Stout","3 Floyds Brewing Co.","/beer/profile/26/34733/","Irish Dry Stout",89,"very good",64,-,"no score",17,3.99,14.54,18,2,0,"Indiana,United States",8.50,"Rotating"
20672_66578,"Ring Of Dingle Irish Stout","Sun King Brewing Company","/beer/profile/20672/66578/","Irish Dry Stout",84,"good",61,-,"no score",8,3.7,13.78,0,6,0,"Indiana,United States",4.80,"Spring"
123_797,"Riley's Stout","Paper City Brewery Co., Inc.","/beer/profile/123/797/","Irish Dry Stout",87,"very good",61,96,"world-class",51,3.89,11.05,11,1,0,"Massachusetts,United States",5.50,"Year-round"
