beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
726_2173,"Hansa Export","Dortmunder Actien Brauerei / DAB","/beer/profile/726/2173/","Dortmunder / Export Lager",75,"okay",39,84,"good",27,3.16,19.62,4,0,0,"Germany",5.00,"Year-round"
1539_4296,"Original Oettinger Export","Oettinger International Getränke-Vertriebs GmbH","/beer/profile/1539/4296/","Dortmunder / Export Lager",71,"okay",37,-,"no score",25,2.89,19.03,1,5,0,"Germany",4.70,"Year-round"
32222_96989,"DortWunder Lager","Berghoff Brewery","/beer/profile/32222/96989/","Dortmunder / Export Lager",77,"okay",37,87,"very good",4,3.26,12.27,0,3,0,"Illinois,United States",5.50,"Year-round"
4087_22009,"Norrlands Guld Export","Spendrups Bryggeri AB","/beer/profile/4087/22009/","Dortmunder / Export Lager",65,"poor",36,-,"no score",17,2.52,24.6,1,4,0,"Sweden",5.30,"Year-round"
1796_26120,"Tegernsee Spezial","Herzoglich Bayerisches Brauhaus Tegernsee","/beer/profile/1796/26120/","Dortmunder / Export Lager",82,"good",34,-,"no score",16,3.61,16.07,3,5,0,"Germany",5.60,"Year-round"
11977_69411,"Lager","Howe Sound Inn & Brewing Company","/beer/profile/11977/69411/","Dortmunder / Export Lager",85,"very good",30,-,"no score",12,3.79,11.08,0,2,0,"British Columbia,Canada",5.50,"Year-round"
507_1573,"Gulpener Dort","Gulpener Bierbrouwerij B.V.","/beer/profile/507/1573/","Dortmunder / Export Lager",85,"very good",28,-,"no score",16,3.79,12.14,5,1,0,"Netherlands",7.00,"Year-round"
22611_80560,"Long Point Lager","Bridge Brew Works LLC","/beer/profile/22611/80560/","Dortmunder / Export Lager",79,"okay",28,-,"no score",4,3.42,16.67,0,4,0,"West Virginia,United States",4.61,"Year-round"
412_32517,"Mönchshof Landbier","Kulmbacher Brauerei AG","/beer/profile/412/32517/","Dortmunder / Export Lager",81,"good",27,-,"no score",10,3.55,12.11,4,0,0,"Germany",5.40,"Year-round"
628_45339,"Astra Rotlicht","Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG","/beer/profile/628/45339/","Dortmunder / Export Lager",71,"okay",27,-,"no score",8,2.86,19.93,2,4,0,"Germany",6.00,"Year-round"
24802_115558,"Klara","Idle Hands Craft Ales","/beer/profile/24802/115558/","Dortmunder / Export Lager",88,"very good",27,-,"no score",9,4.02,5.47,0,3,0,"Massachusetts,United States",5.50,"Rotating"
1623_6688,"Premium Edel (Spezialbier Edel)","Aktien-Brauerei Kaufbeuren AG","/beer/profile/1623/6688/","Dortmunder / Export Lager",82,"good",26,-,"no score",21,3.57,11.76,2,2,0,"Germany",5.80,"Year-round"
24680_68217,"Barnburner Lager","Lagerheads Smokehouse & Brewing Co.","/beer/profile/24680/68217/","Dortmunder / Export Lager",78,"okay",25,-,"no score",13,3.29,14.29,0,3,0,"Ohio,United States",6.00,"Year-round"
16829_42321,"Aktien Original 1857","Bayreuther Bierbrauerei","/beer/profile/16829/42321/","Dortmunder / Export Lager",84,"good",23,-,"no score",9,3.7,10.54,1,0,0,"Germany",5.30,"Year-round"
445_27431,"Bedele Gold Label Special Beer","Bedele Brewery","/beer/profile/445/27431/","Dortmunder / Export Lager",79,"okay",22,-,"no score",12,3.37,9.79,0,0,0,"Ethiopia",5.50,"Year-round"
620_63047,"Allgäuer Hüttenbier","Der HirschBrau/Privatbrauerei Höss","/beer/profile/620/63047/","Dortmunder / Export Lager",80,"good",21,-,"no score",9,3.42,11.99,1,1,0,"Germany",5.20,"Year-round"
9916_49096,"Weed Lemurian Golden Lager","Mount Shasta Brewing","/beer/profile/9916/49096/","Dortmunder / Export Lager",84,"good",21,-,"no score",17,3.71,7.82,2,0,0,"California,United States",6.00,"Spring"
22923_58663,"Yellowhead Premium Lager","Yellowhead Brewery","/beer/profile/22923/58663/","Dortmunder / Export Lager",82,"good",19,90,"outstanding",12,3.56,13.2,2,3,0,"Alberta,Canada",5.00,"Year-round"
412_17731,"Kulmbacher Export","Kulmbacher Brauerei AG","/beer/profile/412/17731/","Dortmunder / Export Lager",79,"okay",19,-,"no score",12,3.34,13.17,0,0,0,"Germany",5.40,"Year-round"
472_14234,"Leikeim Landbier","Brauerei Leikeim","/beer/profile/472/14234/","Dortmunder / Export Lager",80,"good",19,-,"no score",12,3.43,11.08,1,1,0,"Germany",5.40,"Year-round"
5709_20923,"Arcobräu Urfass Premium Hell","Arcobräu Gräfliches Brauhaus","/beer/profile/5709/20923/","Dortmunder / Export Lager",82,"good",19,-,"no score",9,3.56,11.8,1,1,0,"Germany",5.20,"Year-round"
