beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
1315_6968,"Weltenburger Hefe-Weissbier Dunkel","Klosterbrauerei Weltenburg","/beer/profile/1315/6968/","Dunkelweizen",83,"good",69,-,"no score",44,3.64,14.56,2,5,0,"Germany",5.30,"Year-round"
4408_48164,"Buckwheat After Dark (BAD) Ale","RJ Rockers Brewing Company","/beer/profile/4408/48164/","Dunkelweizen",80,"good",66,80,"good",39,3.51,13.68,1,2,0,"South Carolina,United States",5.60,"Year-round"
1151_34536,"Dark 'n Curvy","Piece Brewery & Pizzeria","/beer/profile/1151/34536/","Dunkelweizen",89,"very good",62,-,"no score",21,4.02,10.45,2,1,0,"Illinois,United States",5.50,"Rotating"
13014_101653,"El Hefe Negro","Surly Brewing Company","/beer/profile/13014/101653/","Dunkelweizen",86,"very good",59,-,"no score",3,3.86,10.36,1,1,0,"Minnesota,United States",7.50,"Rotating"
290_7400,"Schöfferhofer Dunkles Hefeweizen","Binding-Brauerei AG","/beer/profile/290/7400/","Dunkelweizen",82,"good",57,-,"no score",30,3.63,14.33,3,8,0,"Germany",5.00,"Year-round"
29021_87765,"Dunks Ferry Dunkelweizen","Neshaminy Creek Brewing Company","/beer/profile/29021/87765/","Dunkelweizen",81,"good",52,-,"no score",9,3.52,10.51,1,5,0,"Pennsylvania,United States",5.20,"Winter"
84_1257,"Edelweiss Dunkel Weissbier","Hofbräu Kaltenhausen (Brau Union)","/beer/profile/84/1257/","Dunkelweizen",88,"very good",50,-,"no score",33,3.94,12.94,7,4,0,"Austria",5.50,"Year-round"
144_53875,"Dunkle Weizen","Sprecher Brewing Company","/beer/profile/144/53875/","Dunkelweizen",80,"good",48,-,"no score",17,3.46,12.72,3,0,0,"Wisconsin,United States",4.65,"Rotating"
7739_43522,"Dark And Stormy Night","Picaroons Brewing Co.","/beer/profile/7739/43522/","Dunkelweizen",76,"okay",47,-,"no score",21,3.21,20.25,0,5,0,"New Brunswick,Canada",4.80,"Year-round"
596_21329,"Portsmouth Winter Weizen","Portsmouth Brewery","/beer/profile/596/21329/","Dunkelweizen",91,"outstanding",45,-,"no score",27,4.13,9.44,21,0,0,"New Hampshire,United States",6.00,"Winter"
19213_62821,"Dunkelweizen","Blue Hills Brewery","/beer/profile/19213/62821/","Dunkelweizen",81,"good",45,83,"good",18,3.56,24.72,5,4,0,"Massachusetts,United States",6.90,"Winter"
3694_8727,"Unertl Weissbier","Unertl Weissbier GmbH","/beer/profile/3694/8727/","Dunkelweizen",85,"very good",43,-,"no score",22,3.79,13.19,3,3,0,"Germany",4.80,"Year-round"
4686_69524,"Hofbrau Hefe Weisse Dunkel","Hofbräuhaus München","/beer/profile/4686/69524/","Dunkelweizen",89,"very good",41,-,"no score",5,4.02,10.95,3,9,0,"Germany",ABV ,"Rotating"
3182_11105,"Fürstenberg Weizen Hefe Dunkel","Fürstlich Fürstenbergische Brauerei KG","/beer/profile/3182/11105/","Dunkelweizen",79,"okay",39,-,"no score",23,3.4,19.71,3,2,0,"Germany",5.40,"Year-round"
526_22191,"Texels Skuumkoppe","Texelse Bierbrouwerij","/beer/profile/526/22191/","Dunkelweizen",83,"good",38,-,"no score",17,3.67,13.35,1,5,0,"Netherlands",6.00,"Year-round"
607_78818,"Ramstein Dunkel Hefe-Weizen","High Point Brewing Company","/beer/profile/607/78818/","Dunkelweizen",81,"good",35,-,"no score",8,3.55,16.34,0,5,0,"New Jersey,United States",5.50,"Year-round"
1623_4584,"Steingadener Weisse Dunkel","Aktien-Brauerei Kaufbeuren AG","/beer/profile/1623/4584/","Dunkelweizen",77,"okay",35,-,"no score",28,3.29,15.2,1,0,0,"Germany",ABV ,"Year-round"
17033_120156,"Triple Dunkel","Franconia Brewing Company","/beer/profile/17033/120156/","Dunkelweizen",88,"very good",34,-,"no score",5,4.01,9.23,1,12,0,"Texas,United States",10.00,"Year-round"
28567_118307,"Klingon Warnog Roggen Dunkel Ale","Tin Man Brewing Company","/beer/profile/28567/118307/","Dunkelweizen",77,"okay",33,-,"no score",7,3.29,14.29,0,8,1,"Indiana,United States",5.50,"Limited (brewed once)"
29666_85405,"Dunkelweiss","Prost Brewing Company","/beer/profile/29666/85405/","Dunkelweizen",88,"very good",33,-,"no score",2,3.98,10.05,1,1,0,"Colorado,United States",4.20,"Rotating"
345_4175,"Sunset Dunkleweizen","Victory Brewing Company","/beer/profile/345/4175/","Dunkelweizen",85,"very good",31,-,"no score",10,3.77,14.32,3,4,0,"Pennsylvania,United States",5.70,"Rotating"
29022_87914,"Doomsday","Evil Genius Beer Company","/beer/profile/29022/87914/","Dunkelweizen",75,"okay",31,-,"no score",12,3.16,18.67,2,1,0,"Pennsylvania,United States",5.40,"Winter"
